Date,Mkt-RF,SMB,HML,RF,XLV,XLF,SOXX,IYT,USO,ITA,VGT,XLU,ITB,GLD,AGG,DBA,UUP,KIE,SPY
2010-01-27,0.0053,0.0023,0.0016,0.0,0.006988603046450326,0.02426839521984303,0.013944246654709723,0.003460686702558391,-0.01150679914918662,0.010321375068029326,0.005887892680143114,-0.006635662230952466,0.01147543815668195,-0.009576039444736728,-0.0007649821156431312,-0.013608028128498595,0.00345572030342578,0.014390525428794152,0.0047571519904408
2010-01-28,-0.0118,-0.0067,0.0046,0.0,-0.006309172180628875,-0.004878083100768094,-0.029469597213447437,-0.021382197103608558,0.0022172398086899303,-0.012914455856754992,-0.02681265471097116,-0.007682079007424457,0.0008103913094148485,-0.00046930839140302266,-0.0008612089750299479,0.008277456741266677,0.0017219507669217204,-0.013630088124280015,-0.01147229459368182
2010-01-29,-0.0097,-0.0004,-0.0045000000000000005,0.0,-0.006984105185856904,-0.007002815397989193,-0.03328833946722254,-0.01226392326812531,-0.014380543693527925,-0.009373160531492177,-0.022506787481694438,-0.006058512398986249,-0.0008097351071211233,-0.004883586176437471,0.002298609858746969,-0.010946078478523358,0.007735294440689433,-0.005358084544279218,-0.010868566901470091
2010-02-01,0.0139,-0.002,0.0091,0.0,0.005754424356646304,0.016925248461312714,0.033969267101501936,0.016697562067090166,0.03030308219837874,0.01340430339664467,0.016077759853530216,0.006434088123638659,0.002431096645075792,0.02255567582388429,-0.004491172612041461,-0.0015809885132375134,-0.004264408452718138,0.011908084835208,0.015550779201385144
2010-02-02,0.0121,-0.0042,0.0066,0.0,0.02066120612825184,0.009708806630261524,0.010351100661228465,0.008422213533308298,0.022058756309002003,0.017117313182787974,0.008595476718310957,0.00807536260642916,0.053354879023289385,0.007198881313165596,0.0011518789233107007,0.015439405626074262,-0.0034261208736228177,0.019893528901502755,0.012103426777678285
2010-02-03,-0.0049,0.0011,-0.0038,0.0,-0.013391476082288191,-0.010989065037703805,-0.00022276471916604643,-0.011275022270101798,0.0031975153340060287,-0.0005737730630873683,0.0029052432322003163,-0.007009315450262843,-0.002302358678893945,-0.003940257637661704,-0.0018216916188580343,-0.012085749339287744,0.005586556003836618,-0.014835190142486797,-0.004982745389099486
2010-02-04,-0.031400000000000004,-0.0015,-0.0119,0.0,-0.02525256113329255,-0.04305554547804713,-0.043216722055833816,-0.030972785950313494,-0.049136844989149615,-0.033295023338196006,-0.02935497283888333,-0.026218510475479292,-0.030000026409442663,-0.039834354399493684,0.0024013062965551053,-0.006708763822820374,0.006410240212631813,-0.03569433423291468,-0.030865877566523925
2010-02-05,0.0029,-0.0005,-0.0006,0.0,-0.001619146321871434,0.011611088099269471,0.02281721827306571,0.0026151431118308643,-0.016480451540823338,-0.008313578381570097,0.00935139746118452,-0.0017258970744089552,-0.016653453121687756,0.0029701786953713056,0.000383297386866488,-0.011521689100052024,0.004246300836917127,0.00694042138946438,0.0020669035668636764
2010-02-08,-0.0079,0.0005,-0.0036,0.0,-0.004865378491776595,-0.02008613963979744,-0.004097434644328324,-0.006665687150169686,-0.0034080924454691357,-0.006786430398067146,-0.005125139441736759,-0.011410785713536709,0.01774195756426034,-0.006113864996012963,0.0019156795528649797,0.013665601449217135,-0.0004228426656718298,-0.01636986634536441,-0.007219241009031373
2010-02-09,0.0133,0.0032,0.0059,0.0,0.007822678250680282,0.010248888313647786,0.011885724748883941,0.017505425161486118,0.03191789475675355,0.015876224722167542,0.01089754752839056,0.01014337204025728,0.007131549398100789,0.01316803858637372,-0.0018163940227849948,0.0015860791679784825,-0.006345161692176471,0.012554753086208235,0.012560221349710464
2010-02-10,-0.0017,0.0025,0.0029,0.0,-0.006144907295886126,0.007971022260061522,0.0060989486101603605,-0.0018637599056339216,0.008284983282123015,-0.0009891046056413886,-0.002156029191779929,-0.0045013561130293755,-0.0007868000670198105,-0.0027511707186439467,-0.0022986829302369394,0.008313502872915546,0.002979978523043103,0.004901935307059624,-0.0019585812542605163
2010-02-11,0.0113,0.0071,0.0007000000000000001,0.0,0.006833745361195298,0.0021567852480783856,0.02065554894554533,0.01694915625716087,0.007395247060431266,0.010297038767597357,0.013160518280312505,0.0059130461319634176,0.027559085568992447,0.019120951810489784,-0.0016319302287939321,0.0019631388204617295,-0.0004244579417878036,0.004591100305903596,0.010466265721233105
2010-02-12,-0.0007000000000000001,0.0097,0.0014000000000000002,0.0,-0.0022624335363913284,0.0007173531068345174,0.009018914554975277,0.0,-0.012778613964240182,-0.007056068348129219,0.002326462342475466,-0.003803617222039035,0.005363961210814061,-0.0008400666498453724,0.00019227541410016255,-0.0043103686668665145,0.0033970244712433484,0.005998260014274948,-0.0008322976063682707
2010-02-16,0.0175,-0.0028000000000000004,0.0102,0.0,0.008746308489628873,0.0207884958384128,0.021800741732847184,0.018502789578075163,0.040760107030042285,0.015396738682317944,0.014313304697279428,0.017355085361631994,0.011432970542148537,0.02410315591356116,0.002499539940600481,0.019283737664723688,-0.008463769051794245,0.020159002043982355,0.01573488461529493
2010-02-17,0.0049,0.0011,0.0012,0.0,0.007707121895382806,0.0035112017972340763,-0.0008533625291565762,0.0030509113693106826,0.004763172818601946,0.01010887386559278,0.004576691166131353,-0.004094129446307271,0.003767839889658342,-0.0033753214496573536,-0.0030686584059277373,-0.015444000942922531,0.009389641932949331,0.005844752276257026,0.004738511778599408
2010-02-18,0.0062,0.0011,0.0001,0.0,0.0047801634764366155,0.006298131665727347,0.00341660989015824,0.0,0.02001575710033987,0.015781364689616773,0.008731949161121522,0.005481323894647615,-0.007507464721209224,0.006681952923877299,-0.00038477218045029904,0.004313749425551404,0.0,0.010237933553021385,0.0058951706265686354
2010-02-19,0.0028000000000000004,0.0005,0.0048,0.0,0.0,0.005563309928163118,0.002766487524462846,0.012166421002911544,0.009295135930971863,0.006062896972815811,-0.001129047032044861,0.013969330224300913,0.003782162611567053,-0.004637226047132237,0.0007698405741369817,0.005857072040429623,0.0029598180107104355,0.005751823696416468,0.002073714903479296
2010-02-22,-0.0005,-0.0004,0.005699999999999999,0.0,-0.0028544291350430795,0.013139648886251852,-0.0019100202595079274,0.008878589455094898,-0.0015349545422563835,0.004708098063728627,-0.0020723550594756728,-0.005376338917391199,-0.005275105206012376,-0.003653983022001262,-0.0017307721651517172,-0.00931676121838998,-0.0016862988759106525,0.005446618001226478,0.00017999165530668826
2010-02-23,-0.0124,0.0027,-0.0094,0.0,-0.00954202097052137,-0.018430015695980573,-0.02572823975928551,-0.00365562239682804,-0.01793484422585978,-0.014620408652405768,-0.01340386790273318,-0.006756782444660271,-0.0249999945813959,-0.010818743086801086,0.0035638869935430413,-0.015282182210087925,0.005489829353515052,-0.014355330224592676,-0.012144710858585485
2010-02-24,0.0094,-0.0034,0.0053,0.0,0.0073860454108234394,0.01738525168130001,0.01876910991007064,0.0048919775549194355,0.017218883795548926,0.01046222636966654,0.009376228362121708,0.0010204315317949852,0.0015540371360929226,-0.004912399502225996,0.0010557693422976744,0.011142088977171616,-0.0020999260051250968,0.015938468587753052,0.009197724785409813
2010-02-25,-0.0013,0.0024,0.0028000000000000004,0.0,0.0006375055747536162,-0.002734081450302184,-0.004070236192520338,0.006490917873459122,-0.022569916138301616,-0.0009412507166022266,-0.00303317246278878,-0.002038717815841529,-0.000775812925948971,0.008848704758209536,0.002013413982053791,-0.008657981687351213,-0.002104425249474517,0.0016228972217200432,-0.0013535600639954515
2010-02-26,0.0013,-0.0055000000000000005,0.0039,0.0,0.00031858009163054923,0.006168629041647611,-0.001720839495941373,0.007658198206195398,0.018630256444545967,0.006783505039037463,0.0011409274218847634,-0.007831169322873088,0.0007764152789582203,0.010340714355349556,0.0001913371223583038,0.008336605002795983,-0.0029523280272946146,-0.0013502359552011178,0.0006325083218792216
2010-03-01,0.012,0.0122,0.0007000000000000001,0.0,0.009554176689611673,0.002724769055989729,0.023701755607362433,0.004800008138020839,-0.012107192797474187,0.017967416788123414,0.016144320028239626,0.014413180682603109,0.014740075665065744,0.0,-0.0016263098720994409,-0.012204703566854658,0.0033840916147014344,0.008653317753730239,0.010384698826648052
2010-03-02,0.0032,0.0061,0.0018,0.0,0.003469990547493307,0.003396706080367018,0.0,-0.004644353387558421,0.011734049044177077,0.008273593822196279,-0.00037384033203125,0.003044660156086509,-0.0015290140830283017,0.014529802919277081,0.000383297386866488,0.0,-0.0029510833410862913,0.0061662331028022885,0.002770556441905159
2010-03-03,0.0009,0.0017,0.0009,0.0,-0.004086738854107375,0.0006770415050765255,-0.004841076623066987,0.0003999303885153793,0.015463976820011329,-0.002552869971898297,0.000560934546627756,-0.0016863149309890302,0.01607963486980779,0.005494511158316229,0.0,0.000797148570826467,-0.005919636021420649,-0.0015987575857510097,0.0008913200199260897
2010-03-04,0.0037,0.0009,0.0023,0.0,-0.0031565776675004376,0.01014891030988285,-0.0008459623913440463,0.003731326970692228,-0.006345177419239234,0.006947002976509964,0.0046720240673114866,0.002027008958416898,-0.004521508481304948,-0.007166491463286184,0.0018198736516743532,-0.0063719571295489654,0.0055295261378558455,0.012276514551665452,0.003027571938122975
2010-03-05,0.0143,0.004,0.0061,0.0,0.013932885849291088,0.019423946439779183,0.011219279434074636,0.00770050230223962,0.017879870267169196,0.015976710678353934,0.01264881559535702,0.01011460683088039,0.02346710209852376,-0.0001804951017815304,-0.0019121995912120269,0.001202355846875669,-0.0004230215372261759,0.014764024820373313,0.0142933293596903
2010-03-08,0.0002,0.0008,0.0026,0.0,-0.00593380797443266,0.0019710715134735324,-0.0004186823858491895,0.005138331776125993,-0.0015055849658993647,-0.004288739594281443,0.004592211724953055,0.0,0.011094645965351145,-0.00839274727611128,0.0006705593948987952,-0.0032025590541261413,-0.00042311984292420224,0.00727460988922357,0.00017502532224433764
2010-03-09,0.0021,0.0025,-0.001,0.0,-0.0006283524288913657,0.00327873370409848,-0.00272253545791068,0.012321437018293802,-0.00603170829214883,0.009511822822788174,0.003839877572557881,-0.0013350804205946034,0.0073153168186987924,-0.0014560978951050352,0.0011487913807561867,-0.011646546691627124,0.0016934380506994364,-0.0007738118913914738,0.0016627500392754069
2010-03-10,0.0053,0.0005,0.0069,0.0,0.0006287475039126188,0.011111079566446412,0.019529616254423843,0.00608563473882584,0.00884961556435093,0.010488891601562413,0.008196665496084998,0.0003342322478721016,-0.0007262330101229786,-0.0113926356734686,-0.0006693411130103133,-0.003657056089223953,-0.0016905751663851554,0.005937028986358062,0.004455723748993501
2010-03-11,0.0043,-0.0009,-0.0011,0.0,0.0078542855151702,0.008403355605179021,-0.0063851197418168795,0.00746463132348696,0.003759340988604976,0.0035186622519800532,0.0028906928965304326,0.0033411420130333713,-0.0014535216156240651,0.0011984627266063974,0.0,-0.003262639568211157,-0.002116898502650621,0.0051321481341828346,0.004174964968623796
2010-03-12,-0.0002,0.0003,-0.0028000000000000004,0.0,-0.0074813486523702686,-0.00384611650825184,-0.0018656747399754534,0.00038322406444391,-0.01348316918387482,-0.004908881302593371,0.0,-0.006327023966473333,-0.007277978854527411,-0.0059852811695370045,9.563206039264749e-05,0.005728289140310983,-0.006364005959796914,-0.00382940297527401,8.663608917158783e-05
2010-03-15,-0.0002,-0.0031,-0.0048,0.0,0.006595448601327547,0.0,-0.010799593796153695,0.0026816382456853467,-0.017210744605572703,-0.0008808886282433148,-0.003242595855181163,0.0036863475130386463,-0.0043988576324391895,0.0037980886864310563,0.0012438278510136234,-0.005288818599271994,0.00555077542028659,-0.00025633356916121564,0.0002598196737808589
2010-03-16,0.0078,-0.0014000000000000002,0.0059,0.0,0.002808117152271805,0.012226468620281759,0.02771361883734791,0.008660218215073234,0.024723127458234902,0.0040557140883343825,0.007410081941873203,0.011686092327389376,0.01399120288107958,0.01882614344810607,0.0018155261274863663,0.0024539658106403905,-0.007218687125323364,0.013586302234480208,0.00796610802110398
2010-03-17,0.005699999999999999,0.0004,0.0035,0.0,0.000311205240211887,0.012078862334225835,0.016138935714286262,0.0017676691293300184,0.011058020019730108,0.002283123836505529,0.00574093443107726,0.003300342705864212,0.005083492556076985,-0.007337003412979158,0.0007630850233613097,0.008567894023322031,0.00042772580157390827,0.013657006626227377,0.005927281078132118
2010-03-18,-0.001,-0.0017,-0.005699999999999999,0.0,0.006842842785832247,-0.0056532850450873315,-0.009248148042766635,0.009705121099094384,-0.0077057264931249545,0.0010513645279808248,0.0,-0.004605243138328885,-0.011560682489023756,0.0068436903464033074,-0.0008577615274611983,0.007686105960163836,0.00684052379594835,-0.0017464518282029884,-0.0005123617367681632
2010-03-19,-0.0062,-0.006,-0.0063,0.0,-0.0037071033625079024,-0.008843955391988678,-0.013798707833196144,-0.009362127003942232,-0.018036007991752867,0.005776264837873414,-0.008919015122219045,-0.009914115734964256,-0.01608189050592146,-0.018669545286964517,-0.0007631577759925622,-0.004817299583292911,0.006794048942486475,-0.01149715016808961,-0.009142170936896066
2010-03-22,0.0067,0.0089,0.0001,0.0,0.006511599518532085,0.005098814264738127,0.019753146693638483,0.0007560176175946952,0.009183688860840977,0.003828771740488568,0.009359259267651021,-0.0066755294293208145,0.00817233702566833,-0.004894706180937014,0.0007637406305935901,-0.0036305021889498908,-0.002530555388408961,0.0040455081325028175,0.005346168066408641
2010-03-23,0.008,0.0035,0.0036,0.0,0.004929138999533844,0.008243494369135407,0.020177561991330476,0.005917920316534486,0.0035389126589606685,0.007454928968459119,0.010164045581549486,0.004032222142535735,0.00957996443363962,0.005290020369598247,0.00019075305463256417,-0.012955530052168651,0.0033826606763820433,0.006799306409073225,0.007033256282488186
2010-03-24,-0.006,-0.0064,0.008199999999999999,0.0,-0.01072956730783281,0.0006289246879298549,-0.023536440053082863,-0.011265509234632988,-0.019143630267633216,-0.004302185465051678,-0.007767033178370686,-0.010374815081970357,0.0,-0.0186484181015274,-0.005054828679160073,0.0,0.013485027433509213,0.007753887337955678,-0.004854844616640652
2010-03-25,-0.0026,-0.0048,-0.0028000000000000004,0.0,-0.004028542493681897,0.004399705731954917,-0.0006076317590824054,-0.008102283921468278,-0.001027146950196456,-0.0022468210636689134,0.0016011413281227238,-0.0064254493073556684,0.0036496490095605525,0.004515481785126063,-0.002588158012425734,-0.011484773951406124,0.003326400259621387,-0.0037230223081673453,-0.0016261110746894625
2010-03-26,0.0006,-0.0008,0.0031,0.0,-0.007467323449777741,0.0012516257837997813,-0.0038508031236602633,0.0010210827391543553,-0.0017994779454609808,0.003291159331639593,-0.000888085927852611,0.002382627779864865,0.00654546564275571,0.016950717168810137,0.0016338122437222768,-0.002489604356542441,-0.007045175391897752,0.012954646229240918,-0.0006000831025165798
2010-03-29,0.0059,-0.0007000000000000001,0.0019,0.0,0.010658371912299902,0.0012499878016862807,0.006510675175782632,0.007267623264137545,0.029101138298537114,0.008114662216186286,-0.0005333116319444775,0.012224064301416204,-0.0021676107399162263,0.0014734659499526792,-0.0011514368180433054,0.017054901489096608,-0.005008302857679614,0.007870135170317427,0.006347554058559135
2010-03-30,0.0004,0.0029,-0.0045000000000000005,0.0,0.0,-0.0062422096957717174,0.006064265810751479,0.003164556962025333,-0.0002502082523091476,-0.0011988302030472298,0.00533616560915462,-0.002683660689006495,-0.0043447080227072546,-0.007172402568247137,0.0003842547177106415,0.006543960835151853,0.003775174161570583,-0.004880424877970135,0.0006819112790896753
2010-03-31,-0.0036,-0.005,0.0015,0.0,-0.0034119294238447173,0.0018844037676866157,-0.007032394727731206,-0.0020189736543769765,0.008510641954813103,-0.008230444868793874,-0.006015572360831167,-0.002354513821124393,-0.014545440673828125,0.00907655567712595,0.0005761240536334977,-0.01584726888763366,-0.005432556057557436,0.012260935677987694,-0.003407167978534797
2010-04-01,0.0075,-0.0001,0.0079,1e-05,0.005602250208276871,0.008150464635734878,-0.0004046265440570407,0.002149523406393073,0.02357907027431549,0.004322268315015032,-0.00017803731178600568,0.013823326012184056,-0.0014760485226670286,0.012023912112733905,-0.003454900392467209,0.007844778672345232,-0.005882327484718397,0.009205382770626214,0.006837632921006921
2010-04-05,0.0095,0.0107,0.0092,1e-05,-0.0027855199245608864,0.009950298154854487,0.02874490131749141,0.0051727986583971495,0.02012604225452308,0.00309864528667525,0.013708393855518695,0.005986042800218749,0.01626018265859175,0.005713742437983838,-0.0061633225367796465,0.004096697341041899,0.0050718867289647465,0.013922248986606656,0.008149397789496415
2010-04-06,0.0019,0.0023,0.0046,1e-05,-0.0006207466482285318,0.010467950427397676,-0.006296727602239871,0.00338903324546802,-0.0011884772384892495,-0.006178146688234576,0.0012293589131100455,0.008264462809917328,-0.010181843150745771,0.0012625069025071767,0.0012597372738072374,-0.002040030352601141,0.002943637207863059,0.00047351826577579637,0.002357685872855564
2010-04-07,-0.0048,0.0021,0.0024,1e-05,-0.004347807028923123,-0.0036563430960295795,0.003762349043742175,-0.006629957006635712,-0.01189909553910107,-0.002417533932262517,-0.002455698890900693,-0.009836040559362158,-0.011756050804425322,0.013149591106227154,0.004258151594065618,0.0032707209341422683,0.0020964040360935687,-0.009938500194402013,-0.005712368111105093
2010-04-08,0.0031,-0.0028000000000000004,0.0039,1e-05,-0.0037430079255508226,0.007951136869110531,-0.013612125575111378,0.012215004994029943,-0.0019268263529059746,-0.001384833484866954,0.0001758772009552434,-0.00596027485524675,0.002973974901135268,0.0014223812352023302,-0.0009636549807846563,-0.0077424827615795175,-0.0008368392503306232,0.00669215420530711,0.003463974574185569
2010-04-09,0.0066,-0.0012,0.0017,1e-05,0.004383259068758916,0.003640741167366679,0.010999984741211,0.010823622497014185,-0.0065154552777820784,0.007106948468920349,0.007735559396035763,0.007328424716849025,0.00963677662317286,0.008788263207809122,0.0010610650361186913,0.0004106870113007588,-0.007537621614446044,-0.00047479939385985936,0.006567369122990829
2010-04-12,0.0023,0.0027,0.0006,1e-05,-0.002805550336639873,0.004232194274233825,0.008506435443435656,0.003446138822115419,-0.00582943586212159,0.002581781924585025,0.004012553095967597,0.0026455001425780282,0.0051394783709533,-0.0055437984583037725,0.0023125637559500145,0.0045155459871453205,-0.0042194252426397405,0.003087865953535829,0.0015892497462293154
2010-04-13,0.0007000000000000001,0.0016,-0.0004,1e-05,0.000937814531420944,0.0006020410875018367,0.009415448147241712,0.0034343037346884486,-0.0009773006408281268,-0.0027467784963451924,0.003127720374666243,-0.005277039875413392,0.008035106919154655,-0.002831605068359111,0.0016343568912351447,0.0028607112438556732,0.0,0.0009471930235211976,0.0007516616743852289
2010-04-14,0.0124,0.0087,0.0141,1e-05,-0.0034353719168949137,0.025872402549287358,0.040614072867687145,0.024446889862911547,0.02127656994059568,0.0055086881388131115,0.01784165576761021,0.0009947177320055458,0.034057989893678364,0.0030170940680156466,-0.0011517683440838145,0.0024449659211063235,-0.0050847812412587725,0.02389397470062482,0.011349416586582395
2010-04-15,0.0011,0.0059,-0.0004,1e-05,-0.002820437261618736,-0.004105531988494947,0.0042950428667261065,0.016943155228552387,-0.0011972997861632304,0.004108914211500947,0.0049353458783383255,-0.00033124308396603736,-0.0049054412230554725,0.005485293756329668,0.0018257177088827348,0.00569103201127974,0.0038330559771091455,-0.0018484271248252469,0.0008251379825612304
2010-04-16,-0.0153,0.008,-0.0183,1e-05,-0.005971104207412092,-0.03651353508661859,-0.014503510542977938,-0.015956829247747772,-0.026612338401244,-0.010571231550752123,-0.0125317167371799,-0.01159709668424702,-0.016197151079273886,-0.021205487283346813,0.0015345868927356676,-0.006467253390959882,0.0033941419067400336,-0.02129627655072419,-0.015912278758410836
2010-04-19,0.0028000000000000004,-0.0085,-0.0009,1e-05,0.008220051716104182,0.009779927414595546,-0.008867947560436296,-0.007750107363689084,-0.012068913354316035,0.0005170186907679232,-0.0008575381680699934,0.0010057219819723515,-0.0007158359835853777,-0.0008090285834133626,-0.0018195251421506688,-0.000406844138034046,0.0016913706626870972,0.012298947667302107,0.003770081651651491
2010-04-20,0.0088,0.0066,0.005600000000000001,1e-05,0.0021950359411715414,0.013317203758163476,0.01313539800953123,0.008651780943786047,0.004736939013158414,0.011023068799699498,0.006522503931737811,0.012726026557242198,0.018624658178464367,0.002789001838399141,0.0016309907269518311,0.006512000382556504,0.0016884342455463221,0.009112157716700377,0.008930804746080767
2010-04-21,-0.0006,0.0071,0.002,1e-05,-0.017521886169716838,-0.005973727548904796,-0.012965096309276893,0.0028591595995850483,-0.0007443865971413778,0.01635432831337802,0.003922229615113793,0.0009920862061036928,0.019690557504447703,0.007626040562560109,0.0017241408289745408,0.008087374308190842,0.0021070857721756653,-0.004630697180093901,-0.0018199337881137367
2010-04-22,0.0037,0.008100000000000001,0.0049,1e-05,-0.011464926986511248,0.005408671738362125,0.013896812472876665,0.008077931844982178,0.0007449411213278356,0.016594061029145957,0.003737068535667465,0.003303613477286138,0.040689665695716526,-0.004184856476894816,-0.00200802333903094,0.0036101143797100392,0.00462568123745699,0.003256601482727328,0.002983531990974786
2010-04-23,0.006999999999999999,0.0037,0.005699999999999999,1e-05,0.009987095902027177,0.0029886140051687,0.0005633232245523255,0.008720219873286972,0.016129070426412095,-0.0013190738506503321,0.004061629342478224,0.00790252764195265,0.0291583549326766,0.012070870419532032,-0.0012456154008940734,-0.010791385004946807,-0.0020928940283778674,0.01089729319242383,0.006527854383084675
2010-04-26,-0.0043,0.0046,-0.0031,1e-05,-0.010526313227769868,-0.015494625714921996,0.004503619058854325,0.002219654728892184,-0.01465207027203219,-0.0034670478047006408,-0.001348421179599768,-0.0035936167317279773,-0.011590428499449024,-0.0038872906786446846,-9.587976823444144e-05,-0.0008080993035827211,-0.00041947268531161713,-0.004357810280718133,-0.003776365599641229
2010-04-27,-0.0234,0.0011,-0.0141,1e-05,-0.01160543536553882,-0.03389833037862122,-0.03231831835769472,-0.023079651891870112,-0.02428747408416532,-0.020377725808461755,-0.020759485944916944,-0.017049195336513834,-0.041042351712345486,0.016674033289738155,0.003166019294176703,-0.014152866475875213,0.01216957265865748,-0.0479152462334973,-0.023650557505359604
2010-04-28,0.005600000000000001,-0.0074,0.0074,1e-05,0.006523182124423155,0.01441103475872496,0.0048262548973385675,0.0025056567305807853,0.015240089029630031,0.0032132356380327747,0.002585275939300136,0.010340272782668913,0.014266306680533747,-0.0027915877387381105,-0.0015301839752357438,0.004101738511568698,-0.000414603173046757,0.0016937006684674127,0.007596167040720303
2010-04-29,0.0134,0.0046,0.0046,1e-05,0.013609853142811046,0.022853608817951843,0.012680112528074215,0.021542552491135455,0.026770069105476857,0.01668917200876474,0.009455098316496713,0.0009903855526625094,0.032150002171796865,-0.0002624335573229164,0.00038315052627102547,0.008986978137950795,-0.004562447431226246,0.024396094385836783,0.012397414901860635
2010-04-30,-0.0172,-0.0097,-0.0092,1e-05,-0.012787772285749344,-0.024154567453651632,-0.04344528467658304,-0.017126892570696106,0.007066298953653848,-0.02304764007120852,-0.022139016088771224,0.003957811360198793,-0.012329628959419359,0.00945048864710296,0.004308664666056838,0.008097119409441689,-0.001666704813639286,-0.025465668432054774,-0.01696179911803042
2010-05-03,0.0136,0.006500000000000001,0.0061,1e-05,0.004857562498560064,0.019183126868567824,0.02082513069991609,0.026078673925142626,0.003145348358545075,0.02393081646177886,0.013758288762095505,0.012812069080356592,0.0295663470019758,0.003207374693346088,-0.004862257023530936,-0.0012047702713436914,0.00626049798040751,0.01403341104406075,0.012961879868466973
2010-05-04,-0.025,-0.0058,-0.009000000000000001,1e-05,-0.005800847605306303,-0.02732235334637934,-0.03827474594872782,-0.036159858383767014,-0.042450515204964116,-0.030498924195967007,-0.030063563434530424,-0.01719106999536435,-0.036375219658520086,-0.0074310946634914546,0.004023814997045294,-0.004423023990334229,0.011198612342594227,-0.034597965526687924,-0.023514764162321344
2010-05-05,-0.0075,-0.0074,-0.0063,1e-05,0.003241503411124613,-0.00561799605436597,-0.010101010101010057,-0.012825119152706456,-0.0350125784114852,-0.009061422102664474,-0.006907534466391696,-0.006930663028393846,-0.021192095391681653,0.0019151526599501254,-0.0007633762282924782,-0.002827128197784301,0.009434022046854285,-0.004201658983177148,-0.005956407149740106
2010-05-06,-0.0327,-0.0027,-0.009000000000000001,1e-05,-0.026817444369821253,-0.04205904119193715,-0.03632650569993623,-0.033268550794852136,-0.035238899515142134,-0.03278118946158925,-0.035669698785188664,-0.02758391224649659,-0.044654929589733605,0.029542111687073987,0.0014324056926122708,-0.02065614491090584,0.008126731029283185,-0.036981898509172,-0.033213467416143734
2010-05-07,-0.0175,-0.013500000000000002,-0.0048,1e-05,-0.013280262773362141,-0.011140204856002091,-0.012706528447849695,-0.023988992667943188,-0.01758651859530791,-0.028540889219111912,-0.020713869765232814,-0.005468210736860435,-0.04036825066883842,-0.0018567071032954405,-0.004386374296034279,-0.003308516240544845,-0.004433643908534957,-0.02010311038173052,-0.014875157330082156
2010-05-10,0.0447,0.0097,0.0117,1e-05,0.026917939532041132,0.05566600722417458,0.05212355986378703,0.0535324116731406,0.0253373212379453,0.04700700360498011,0.04853634858912037,0.03092782153719065,0.0811807684362662,-0.00591863505631729,-9.579672329906864e-05,0.009958496569265618,-0.002429205321363481,0.06838507141984773,0.04404099794892313
2010-05-11,-0.0017,0.0116,-0.0015,1e-05,-0.0019659689512144807,-0.0037665153987977984,-0.00570843595620929,0.005252232695127646,-0.012624260716681546,0.0059628226913071005,-0.0034221654384445355,0.0019999821980793975,0.0,0.026282248662974128,0.003735626283029925,-0.005341046314718767,0.00446431059563146,-0.00664698322315016,-0.0028409247645567732
2010-05-12,0.0163,0.0148,0.0019,1e-05,0.008207485473216591,0.011342193045418723,0.02747591019090456,0.021263668713346732,0.00027209294578800497,0.023012546736026485,0.024579735236715198,0.008316700081224093,0.008873728179247475,0.006132917630615964,-0.001049724299938104,0.0053697262714318406,0.0028282704979483157,0.019826499340901197,0.01398597160993198
2010-05-13,-0.011200000000000002,0.0032,-0.003,1e-05,-0.01074568328049563,-0.01806850633978385,-0.023747803370819054,-0.01618085140953629,-0.017405476793060703,-0.007157497979861648,-0.012877042863296051,-0.004288985914126298,-0.0324762889653879,-0.006919307716038992,0.0014329530516010713,-0.0078061024185086545,0.005640587887582925,-0.01725395045403355,-0.012430814154180458
2010-05-14,-0.0192,-0.0027,-0.0076,1e-05,-0.01349571621916279,-0.02601527252525404,-0.030253466836305812,-0.017293509045293254,-0.03653472615003939,-0.023858555264233302,-0.02215864696312331,-0.008283631460306085,-0.016783200553637908,-0.0015759357652556096,0.0036248902678679413,-0.016563131463710468,0.009214802004060996,-0.029673563213186368,-0.018104996230688286
2010-05-17,0.0011,0.0004,-0.005600000000000001,1e-05,0.0,0.0006514594703568298,0.012858360624153242,-0.0020921215096060264,-0.026716468500037168,-0.0008791847722809942,0.0021929628875696494,0.001002297995021717,0.0035561333974631908,-0.008390812604340048,-0.0007604014043423035,-0.012631546823602012,0.0,0.004332291631274465,0.0005268026948397342
2010-05-18,-0.0141,-0.0024,-0.0096,1e-05,-0.008008000554448502,-0.028645784569055976,-0.027471378060004548,-0.013811754442812352,-0.012101529943514766,-0.012143587300508909,-0.015499607435376372,-0.009679539954626004,-0.00779586529792653,0.0010891190746751267,0.003424337674848177,0.008102286589655838,0.010718481329525796,-0.021314367482691002,-0.01360241741004442
2010-05-19,-0.0063,-0.0097,0.0003,1e-05,-0.002354513821124393,0.0013404694947982687,0.00599184211512349,-0.00950359040426918,0.0011950134260927392,-0.014074486023412991,-0.006482724169981857,-0.010111197717867282,-0.016428538731166342,-0.023935062862853518,0.00047400751512372,0.005499199300832425,-0.009426542802373206,-0.004407547937897438,-0.005693944670464135
2010-05-20,-0.039900000000000005,-0.0089,-0.0116,1e-05,-0.031355371205672,-0.04618476041519981,-0.0297808500567498,-0.04746878146306577,-0.039092737219027514,-0.05149979158407747,-0.03635348219850587,-0.02996258232787319,-0.04647787378699142,-0.006773565413114135,-0.0008527948313852285,-0.00967604281897294,-0.005154606039095455,-0.053385420838215625,-0.03775949481066698
